,Vehicle_ID,Frame_ID,Tot_Frames,Epoch_ms,Local_X,Local_Y,Global_X,Global_Y,Veh_Len,Veh_Wid,Veh_Class,Veh_Velocity,Vehicle_Acc,Lane_ID,Org_Zone,Dest_Zone,Intersection,Section,Direction,Movement,Preceding_Veh,Following_Veh,Spacing,Headway
446640,1638,9076,1370,1163937900,-12.44,1650.743,2230820.83,1377111.4219999998,15.2,6.9,2,32.18,-1.4,0,114,223,4,0,4,1,0,0,0.0,0.0
446764,1638,9200,1370,1163950300,-24.195,1239.86,2230805.315,1376708.6369999999,15.2,6.9,2,51.12,-10.02,0,114,223,3,0,4,1,0,0,0.0,0.0
447041,1638,9477,1370,1163978000,-23.36,777.395,2230571.031,1376313.425,15.2,6.9,2,11.29,-12.27,0,114,223,2,0,4,1,0,0,0.0,0.0
447865,1638,10301,1370,1164060400,-23.247,233.36,2230509.704,1375769.08,15.2,6.9,2,19.47,-10.46,0,114,223,1,0,4,3,0,0,0.0,0.0
447894,1640,8973,837,1163927600,8.164,228.669,2230539.855,1375759.2140000002,15.0,7.0,2,16.38,-5.57,0,102,214,1,0,2,3,0,0,0.0,0.0
448284,1640,9363,837,1163966600,14.825999999999999,649.64,2230584.256,1376177.311,15.0,7.0,2,13.41,7.38,0,102,214,2,0,2,1,0,0,0.0,0.0
448428,1640,9507,837,1163981000,12.561,1183.5510000000002,2230818.39,1376644.7680000002,15.0,7.0,2,44.84,3.61,0,102,214,3,0,2,1,0,0,0.0,0.0
448530,1640,9609,837,1163991200,19.302,1589.569,2230853.567,1377050.726,15.0,7.0,2,30.57,10.02,0,102,214,4,0,2,1,0,0,0.0,0.0
448662,1640,9741,837,1164004400,14.338,1976.329,2230818.374,1377437.826,15.0,7.0,2,18.6,-1.76,0,102,214,5,0,2,1,0,0,0.0,0.0
448711,1643,8984,1142,1163928700,-10.67,2059.389,2230780.995,1377516.3090000001,16.3,6.9,2,39.71,0.0,1,114,202,5,0,4,1,1638,0,86.25,2.17
448818,1643,9091,1142,1163939400,-4.138,1648.245,2230829.167,1377109.1230000001,16.3,6.9,2,42.89,4.53,0,114,202,4,0,4,1,0,0,0.0,0.0
448911,1643,9184,1142,1163948700,-14.360999999999999,1238.077,2230814.079,1376704.106,16.3,6.9,2,51.4,-10.02,0,114,202,3,0,4,1,0,0,0.0,0.0
449188,1643,9461,1142,1163976400,-11.902999999999999,777.096,2230581.54,1376308.8290000001,16.3,6.9,2,24.3,6.26,0,114,202,2,0,4,1,0,0,0.0,0.0
449814,1643,10087,1142,1164039000,-4.0089999999999995,233.99,2230528.8019999997,1375766.592,16.3,6.9,2,13.07,8.11,0,114,202,1,0,4,2,0,0,0.0,0.0
449913,1669,414,1153,1163071700,-13.478,1994.588,2230788.135,1377451.841,16.6,6.7,2,21.46,-4.17,0,115,201,5,0,4,3,0,0,0.0,0.0
450025,1669,526,1153,1163082900,-13.636,1652.194,2230819.607,1377112.7019999998,16.6,6.7,2,26.82,3.57,0,115,201,4,0,4,1,0,0,0.0,0.0
450412,1669,913,1153,1163121600,-12.785,1242.667,2230815.912,1376706.19,16.6,6.7,2,0.1,0.0,0,115,201,3,0,4,1,0,0,0.0,0.0
450879,1669,1380,1153,1163168300,-13.758,777.268,2230579.747,1376309.388,16.6,6.7,2,8.17,11.51,0,115,201,2,0,4,1,0,0,0.0,0.0
451028,1669,1529,1153,1163183200,-14.029000000000002,232.28400000000002,2230518.568,1375766.2769999998,16.6,6.7,2,48.95,-10.02,0,115,201,1,0,4,1,0,0,0.0,0.0
451057,1672,457,1141,1163076000,-2.471,2011.682,2230796.399,1377470.4030000002,15.5,7.0,2,10.27,-0.9,0,115,201,5,0,4,3,0,0,0.0,0.0
451165,1672,565,1141,1163086800,-3.2760000000000002,1650.783,2230829.991,1377111.676,15.5,7.0,2,28.13,2.36,0,115,201,4,0,4,1,0,0,0.0,0.0
451588,1672,988,1141,1163129100,-14.165,1242.488,2230814.599,1376706.763,15.5,7.0,2,14.74,11.75,0,115,201,3,0,4,1,0,0,0.0,0.0
452011,1672,1411,1141,1163171400,-12.392000000000001,777.1519999999999,2230580.982,1376308.804,15.5,7.0,2,7.95,12.27,0,115,201,2,0,4,1,0,0,0.0,0.0
452153,1672,1553,1141,1163185600,-14.220999999999998,230.166,2230518.022,1375764.312,15.5,7.0,2,51.36,-10.02,0,115,201,1,0,4,1,0,0,0.0,0.0
453037,1689,2244,2161,1163254700,13.640999999999998,141.92,2230530.026,1375672.9730000002,15.5,7.0,2,21.66,-11.01,0,101,214,1,0,2,1,0,0,0.0,0.0
453232,1689,2439,2161,1163274200,2.975,650.79,2230572.784,1376180.4719999998,15.5,7.0,2,27.78,3.23,0,101,214,2,0,2,1,0,0,0.0,0.0
453797,1689,3004,2161,1163330700,15.554,1184.162,2230821.27,1376643.904,15.5,7.0,2,23.59,12.12,0,101,214,3,0,2,1,0,0,0.0,0.0
453910,1689,3117,2161,1163342000,18.065,1590.016,2230852.319,1377051.2040000001,15.5,7.0,2,37.06,5.42,0,101,214,4,0,2,1,0,0,0.0,0.0
454478,1689,3685,2161,1163398800,15.705,1975.214,2230819.881,1377436.924,15.5,7.0,2,10.67,0.0,0,101,214,5,0,2,1,0,0,0.0,0.0
454668,1708,1338,1415,1163164100,21.72,147.149,2230538.91,1375676.8569999998,17.5,7.0,2,49.54,-10.17,0,101,214,1,0,2,1,0,0,0.0,0.0
454917,1708,1587,1415,1163189000,13.345999999999998,649.229,2230582.732,1376177.311,17.5,7.0,2,11.14,-11.18,0,101,214,2,0,2,1,0,0,0.0,0.0
455340,1708,2010,1415,1163231300,13.014000000000001,1182.626,2230818.445,1376643.739,17.5,7.0,2,20.79,3.99,0,101,214,3,0,2,1,0,0,0.0,0.0
455472,1708,2142,1415,1163244500,16.752,1589.309,2230851.02,1377050.445,17.5,7.0,2,29.38,12.27,0,101,214,4,0,2,1,0,0,0.0,0.0
456029,1708,2699,1415,1163300200,14.052999999999999,1975.714,2230818.188,1377437.1840000001,17.5,7.0,2,24.56,0.44,0,101,214,5,0,2,1,0,0,0.0,0.0
456071,1709,1445,1083,1163174800,-12.335999999999999,1996.932,2230788.905,1377454.332,16.6,6.5,2,18.23,-2.25,0,115,201,5,0,4,3,0,0,0.0,0.0
456172,1709,1546,1083,1163184900,-4.479,1651.855,2230828.772,1377112.718,16.6,6.5,2,43.04,3.68,0,115,201,4,0,4,1,0,0,0.0,0.0
456332,1709,1706,1083,1163200900,-15.370999999999999,1243.576,2230813.476,1376707.449,16.6,6.5,2,2.0,-2.47,0,115,201,3,0,4,1,0,0,0.0,0.0
456800,1709,2174,1083,1163247700,-15.289000000000001,777.3539999999999,2230578.749,1376310.822,16.6,6.5,2,0.37,0.0,0,115,201,2,0,4,1,0,0,0.0,0.0
457120,1709,2494,1083,1163279700,-13.488,229.579,2230518.673,1375763.784,16.6,6.5,2,51.56,-10.02,0,115,201,1,0,4,1,0,0,0.0,0.0
